"Prediction","Actual"
"1897.6181640625","1935.8499755859375"
"1897.3621826171875","1934.9000244140625"
"1897.39794921875","1936"
"1897.38623046875","1935.6500244140625"
"1897.3873291015625","1935.949951171875"
"1897.40234375","1936.550048828125"
"1897.382080078125","1933.449951171875"
"1897.240234375","1934.3499755859375"
"1897.3779296875","1934.4000244140625"
"1897.2213134765625","1934.8499755859375"
"1897.3721923828125","1934.699951171875"
"1897.247314453125","1934.300048828125"
"1897.3878173828125","1933"
"1897.20166015625","1932.5"
"1897.34423828125","1932"
"1897.2911376953125","1930.949951171875"
"1897.254150390625","1932.6500244140625"
"1897.233642578125","1932"
"1897.21923828125","1931.0999755859375"
"1897.03076171875","1931.4000244140625"
"1896.992431640625","1933"
"1897.18212890625","1933.1500244140625"
"1897.2548828125","1932.25"
"1897.046142578125","1931.550048828125"
"1897.20703125","1931.800048828125"
"1896.9998779296875","1931.199951171875"
"1896.961181640625","1933.25"
"1897.20947265625","1934.0999755859375"
"1897.22802734375","1934.1500244140625"
"1897.2886962890625","1932.699951171875"
"1897.2841796875","1932.5"
"1897.257080078125","1933.050048828125"
"1897.07958984375","1931.6500244140625"
"-58.319915771484375","1931.5"
"1897.223876953125","1931"
"1897.180908203125","1931"
"1896.95751953125","1930.9000244140625"
"1896.982666015625","1930"
"1897.18115234375","1929"
"1897.139404296875","1928.9000244140625"
"1897.1259765625","1928.4000244140625"
"1896.8104248046875","1928.300048828125"
"1896.7918701171875","1928.1500244140625"
"1896.9932861328125","1928.9000244140625"
"-46.65180206298828","1927.800048828125"
"-67.3558349609375","1927.4000244140625"
"-58.75086212158203","1926.800048828125"
"-70.83499908447266","1930.050048828125"
"1897.122314453125","1928.050048828125"
"1897.03466796875","1929.5"
"1897.0234375","1929.449951171875"
"-65.94091796875","1929"
"-50.98023223876953","1927.550048828125"
"-48.150856018066406","1926.5999755859375"
"-66.56246948242188","1926.699951171875"
"1896.9036865234375","1927"
"1896.854248046875","1926.1500244140625"
"1896.8388671875","1926.449951171875"
"1896.839111328125","1927.800048828125"
"1896.629150390625","1927.8499755859375"
"1896.8857421875","1928.3499755859375"
"1896.896484375","1924.449951171875"
"1896.65625","1923.5999755859375"
"-65.3539047241211","1925.0999755859375"
"-67.82060241699219","1923.25"
"-71.89974975585938","1924.75"
"1896.502197265625","1926"
"1896.7601318359375","1924.6500244140625"
"1896.47900390625","1923.5999755859375"
"1896.48779296875","1923.25"
"1896.6619873046875","1923.75"
"1896.6417236328125","1923.199951171875"
"1896.5833740234375","1922.75"
"1896.31201171875","1922.8499755859375"
"1896.57861328125","1922.699951171875"
"1896.25390625","1922.550048828125"
"1896.5889892578125","1922.699951171875"
"1896.5693359375","1924.6500244140625"
"1896.6435546875","1924.0999755859375"
"1896.628173828125","1926"
"1896.6300048828125","1925.050048828125"
"1896.5843505859375","1925.449951171875"
"1896.65966796875","1925.199951171875"
"1896.62548828125","1926"
"1896.689453125","1925.800048828125"
"1896.653076171875","1926.300048828125"
"1896.694091796875","1926.449951171875"
"1896.72412109375","1926.449951171875"
"1896.689453125","1927.800048828125"
"1896.73681640625","1927.25"
"1896.705322265625","1913.800048828125"
"1896.714599609375","1913.050048828125"
"1896.304931640625","1909.550048828125"
"1895.861572265625","1911.8499755859375"
"1895.875","1910.800048828125"
"1896.06298828125","1907.050048828125"
"-67.4134750366211","1905.5999755859375"
"1895.8585205078125","1904.9000244140625"
"1895.6624755859375","1903.0999755859375"
"1895.4775390625","1901.199951171875"
"1895.3416748046875","1904.3499755859375"
"1895.114990234375","1901.25"
"1895.10009765625","1899.9000244140625"
"1895.092041015625","1898.0999755859375"
"1894.78955078125","1895.75"
"1894.478271484375","1896.199951171875"
"1893.5771484375","1896.4000244140625"
"1893.93212890625","1897.3499755859375"
"1893.61767578125","1897.949951171875"
"1893.441162109375","1895.6500244140625"
"1893.3228759765625","1897.949951171875"
"1892.9033203125","1896.5"
"1892.6964111328125","1896.550048828125"
"1892.6253662109375","1896.050048828125"
"1892.413330078125","1897.8499755859375"
"1891.3460693359375","1897.050048828125"
"1892.173828125","1894.8499755859375"
"1892.304931640625","1895"
"1891.8155517578125","1895.949951171875"
"1891.70947265625","1895.800048828125"
"1891.5574951171875","1897.949951171875"
"1891.6083984375","1895.25"
"1891.713134765625","1896.449951171875"
"1891.70849609375","1899.8499755859375"
"1891.65771484375","1900.949951171875"
"1891.9122314453125","1901.6500244140625"
"1892.3916015625","1900.300048828125"
"1892.521484375","1902.0999755859375"
"1891.688720703125","1900.300048828125"
"1891.6494140625","1900.300048828125"
"1892.8853759765625","1898.5"
"1891.6319580078125","1899.6500244140625"
"1892.524658203125","1900"
"1892.318359375","1900.699951171875"
"1892.603759765625","1898.6500244140625"
"1891.59033203125","1899.300048828125"
"1892.55126953125","1899"
"1891.218505859375","1899.300048828125"
"1892.26953125","1899.3499755859375"
"1892.174072265625","1900.6500244140625"
"1891.35546875","1900.949951171875"
"1892.61083984375","1896.9000244140625"
"1892.34765625","1896.449951171875"
"1892.211669921875","1897"
"1891.1064453125","1896.949951171875"
"1890.724853515625","1898.3499755859375"
"1891.0079345703125","1898.6500244140625"
"1890.983154296875","1901.699951171875"
"1891.35107421875","1902.449951171875"
"1892.5040283203125","1902.75"
"1892.9171142578125","1903.550048828125"
"1892.347900390625","1902.199951171875"
"1892.978515625","1903.949951171875"
"1892.18310546875","1905.6500244140625"
"1892.18896484375","1904.75"
"1893.045166015625","1905.199951171875"
"1893.4383544921875","1905.3499755859375"
"1893.519775390625","1905.550048828125"
"1893.568359375","1903.75"
"1893.572021484375","1902"
"1892.658447265625","1901.550048828125"
"1892.421630859375","1903.0999755859375"
"1893.087646484375","1902.25"
"1893.07080078125","1901.199951171875"
"1892.248291015625","1900.3499755859375"
"1892.13623046875","1900.4000244140625"
"1893.02197265625","1900.5"
"1892.88818359375","1900.3499755859375"
"1892.44921875","1897.800048828125"
"1892.552734375","1892.949951171875"
"1892.681396484375","1892.949951171875"
"1891.56982421875","1890.4000244140625"
"1889.91455078125","1889.449951171875"
"1890.1859130859375","1886"
"1889.6298828125","1880.3499755859375"
"1888.915283203125","1880.5999755859375"
"1887.1591796875","1875.449951171875"
"1883.378173828125","1874.550048828125"
"1884.949951171875","1881.5"
"1881.392333984375","1879.0999755859375"
"1881.8427734375","1879.9000244140625"
"1884.3798828125","1877.449951171875"
"1883.61376953125","1876.5"
"1883.269775390625","1873.5"
"1882.33935546875","1870"
"1881.55712890625","1869.8499755859375"
"1877.3173828125","1871.5"
"1876.771484375","1868.550048828125"
"1873.63525390625","1868.8499755859375"
"1876.1260986328125","1867.6500244140625"
"1874.767578125","1868.050048828125"
"1875.089111328125","1870.0999755859375"
"1873.8388671875","1868.050048828125"
"1870.163330078125","1869"
"1872.5216064453125","1869.449951171875"
"1871.666015625","1869.550048828125"
"1871.84814453125","1867.949951171875"
"1871.702880859375","1871.449951171875"
"1873.147705078125","1873.9000244140625"
"1873.305419921875","1873.25"
"1874.706298828125","1873.6500244140625"
"1872.1021728515625","1872"
"1871.6602783203125","1871.800048828125"
"1872.9117431640625","1871.25"
"1872.46484375","1870"
"1872.19384765625","1869.5999755859375"
"1871.946044921875","1878.25"
"1872.710205078125","1874.0999755859375"
"1869.67919921875","1872"
"1873.571533203125","1869.5999755859375"
"1869.13525390625","1871.4000244140625"
"1870.601806640625","1871.050048828125"
"1869.84716796875","1869.8499755859375"
"1870.315673828125","1866.550048828125"
"1870.06689453125","1868.300048828125"
"1868.314208984375","1869"
"1866.8211669921875","1869.6500244140625"
"1867.97607421875","1869.8499755859375"
"1867.796630859375","1870.300048828125"
"1868.3162841796875","1867.449951171875"
"1865.1962890625","1867.800048828125"
"1866.9046630859375","1868.8499755859375"
"1865.428955078125","1870.3499755859375"
"1862.8759765625","1869.199951171875"
"1866.8929443359375","1869.4000244140625"
"1866.3729248046875","1870.0999755859375"
"1866.317626953125","1868.9000244140625"
"1862.94580078125","1868.949951171875"
"1866.1036376953125","1869.5999755859375"
"1865.4921875","1868.699951171875"
"1862.0902099609375","1869.949951171875"
"1865.1204833984375","1868"
"1863.885986328125","1869.9000244140625"
"1862.412109375","1870.300048828125"
"1864.8782958984375","1872"
"1865.95703125","1875.199951171875"
"1867.0946044921875","1874.300048828125"
"1867.87939453125","1872.25"
"1865.811279296875","1872.0999755859375"
"1867.7979736328125","1870.5999755859375"
"1866.764892578125","1869.75"
"1862.8092041015625","1870.800048828125"
"1865.1478271484375","1871.25"
"1865.2802734375","1871.300048828125"
"1866.4390869140625","1871"
"1866.571533203125","1873.1500244140625"
"1864.464111328125","1874.5"
"1865.222900390625","1874.0999755859375"
"1869.1937255859375","1874.25"
"1867.2919921875","1872.6500244140625"
"1865.900634765625","1871"
"1865.1241455078125","1870.75"
"1867.3570556640625","1870.800048828125"
"1866.5302734375","1869.949951171875"
"1862.97021484375","1869.5"
"1866.3861083984375","1871.5"
"1862.60400390625","1871.699951171875"
"1864.78515625","1870.3499755859375"
"1862.1280517578125","1872.550048828125"
"1862.643798828125","1871.050048828125"
"1861.485595703125","1869.300048828125"
"1862.084228515625","1869.449951171875"
"1861.359619140625","1870.5"
"1863.88525390625","1870.699951171875"
"1864.3052978515625","1870.25"
"1865.23779296875","1869.6500244140625"
"1865.470458984375","1869"
"1865.37841796875","1873.449951171875"
"1866.397216796875","1871.5999755859375"
"1863.6749267578125","1872"
"1866.9725341796875","1871.8499755859375"
"1865.8472900390625","1871.550048828125"
"1866.2939453125","1870.449951171875"
"1866.05078125","1870.5999755859375"
"1866.052978515625","1870.949951171875"
"1865.842529296875","1872.4000244140625"
"1866.00537109375","1872.199951171875"
"1866.2620849609375","1872.9000244140625"
"1866.952880859375","1873"
"1866.67578125","1871.4000244140625"
"1864.068115234375","1872"
"1866.7802734375","1871.6500244140625"
"1865.0499267578125","1871.800048828125"
"1865.9962158203125","1872.5"
"1866.36474609375","1872.3499755859375"
"1867.325927734375","1872.199951171875"
"1867.451904296875","1872.25"
"1868.1767578125","1872.0999755859375"
"1867.860595703125","1870.4000244140625"
"1864.4876708984375","1869.300048828125"
"1863.331787109375","1868.050048828125"
"1861.95068359375","1868.050048828125"
"1863.4365234375","1866.800048828125"
"1863.166015625","1866.449951171875"
"1863.5546875","1865.5"
"1862.074462890625","1866.300048828125"
"1860.58447265625","1865.0999755859375"
"1860.2034912109375","1865.699951171875"
"1857.5592041015625","1866.949951171875"
"1857.510986328125","1865.25"
"1857.8287353515625","1865.699951171875"
"1861.0673828125","1865.300048828125"
"1860.568115234375","1865.6500244140625"
"1861.244140625","1864.6500244140625"
"1861.2139892578125","1865.1500244140625"
"1860.85009765625","1865.5999755859375"
"1860.68212890625","1864.6500244140625"
"1858.183349609375","1864.449951171875"
"1860.6556396484375","1863.199951171875"
"1861.14013671875","1862.75"
"1860.6856689453125","1862.199951171875"
"1859.658447265625","1863.9000244140625"
"1859.603515625","1862.1500244140625"
"1856.35400390625","1862.300048828125"
"1859.589599609375","1861.3499755859375"
"1856.3115234375","1859.800048828125"
"1859.13818359375","1860"
"1857.869140625","1859.3499755859375"
"1856.2265625","1860.050048828125"
"1856.098876953125","1860.0999755859375"
"1856.260009765625","1859.699951171875"
"1853.756103515625","1860.300048828125"
"1852.93603515625","1861"
"1855.4658203125","1861.050048828125"
"1856.089111328125","1859"
"1853.710693359375","1860"
"1854.88720703125","1860.5999755859375"
"1853.309326171875","1859.550048828125"
"1851.0186767578125","1860"
"1854.2109375","1860"
"1854.3988037109375","1861"
"1851.526611328125","1861.050048828125"
"1854.093994140625","1860.449951171875"
"1851.074462890625","1861.75"
"1854.073974609375","1861.9000244140625"
"1853.75390625","1862.300048828125"
"1854.230224609375","1861.6500244140625"
"1851.254638671875","1862.5"
"1854.0494384765625","1862.699951171875"
"1854.824462890625","1862.8499755859375"
"1855.5474853515625","1862.1500244140625"
"1855.9400634765625","1862.25"
"1855.75048828125","1863.25"
"1855.397705078125","1863.5"
"1855.824462890625","1863.5"
"1856.572998046875","1863.550048828125"
"1856.9088134765625","1863.050048828125"
"1857.619873046875","1863.75"
"1857.31787109375","1862.050048828125"
"1857.1060791015625","1862.050048828125"
"1856.5169677734375","1862.25"
"1855.869873046875","1863.4000244140625"
"1855.5113525390625","1862.5"
"1852.966064453125","1860.949951171875"
"1852.71533203125","1860.449951171875"
"1855.1787109375","1861.5"
"1854.332275390625","1861.050048828125"
"1851.630615234375","1861.199951171875"
"1854.31005859375","1862.3499755859375"
"1854.3134765625","1862.949951171875"
"1854.680419921875","1861.199951171875"
"1852.635986328125","1860.800048828125"
"1854.9281005859375","1860.699951171875"
"1854.253173828125","1862.050048828125"
"1851.2996826171875","1860.8499755859375"
"1851.057861328125","1860.75"
"1854.189697265625","1861.4000244140625"
"1853.6116943359375","1862.199951171875"
"1854.45458984375","1861.5"
"1854.7313232421875","1861.9000244140625"
"1855.078857421875","1862.1500244140625"
"1855.4820556640625","1863.25"
"1853.2005615234375","1864.699951171875"
"1856.987060546875","1863.4000244140625"
"1856.82080078125","1865"
"1859.1766357421875","1865.449951171875"
"1859.3402099609375","1863"
"1857.8076171875","1862.699951171875"
"1860.764404296875","1863.9000244140625"
"1856.410400390625","1862.449951171875"
"1856.2939453125","1863.5999755859375"
"1860.386474609375","1862.800048828125"
"1859.4813232421875","1864.25"
"1860.316162109375","1864.800048828125"
"1860.886474609375","1864.949951171875"
"1862.1741943359375","1862.8499755859375"
"1862.843994140625","1861.3499755859375"
"1861.48828125","1860.75"
"1859.705322265625","1857.550048828125"
"1858.4378662109375","1853.1500244140625"
"1859.790283203125","1858.9000244140625"
"1853.8369140625","1855.6500244140625"
"1846.9923095703125","1855.449951171875"
"1854.384765625","1854.800048828125"
"1852.207763671875","1856.699951171875"
"1850.466796875","1856.550048828125"
"1850.1214599609375","1855.25"
"1851.0040283203125","1855.8499755859375"
"1850.031982421875","1856.449951171875"
"1849.4931640625","1856.8499755859375"
"1849.61083984375","1854.75"
"1850.03955078125","1857.5"
"1850.3114013671875","1857.050048828125"
"1849.5673828125","1858.0999755859375"
"1852.0501708984375","1859.550048828125"
"1851.662109375","1859.300048828125"
"1852.707275390625","1860.4000244140625"
"1853.5556640625","1860.5"
"1854.2685546875","1859.9000244140625"
"1855.121337890625","1858.3499755859375"
"1855.111328125","1859"
"1855.072998046875","1859.5999755859375"
"1854.29345703125","1858.8499755859375"
"1853.9088134765625","1858.8499755859375"
"1853.8265380859375","1858.550048828125"
"1853.4385986328125","1857.300048828125"
"1850.01513671875","1856.1500244140625"
"1852.074951171875","1856.0999755859375"
"1851.274169921875","1855.25"
"1849.2330322265625","1856.8499755859375"
"1850.261962890625","1857.699951171875"
"1850.278076171875","1857.199951171875"
"1849.328369140625","1857.550048828125"
"1850.867919921875","1857.5999755859375"
"1849.8369140625","1857.550048828125"
"1851.15625","1858"
"1850.8017578125","1858"
"1850.2255859375","1858.1500244140625"
"1848.118896484375","1858.699951171875"
"1850.0789794921875","1859.300048828125"
"1852.2471923828125","1859.199951171875"
"1852.0313720703125","1858.5999755859375"
"1850.63916015625","1859"
"1851.5184326171875","1858.800048828125"
"1850.55908203125","1858.75"
"1850.29052734375","1857.449951171875"
"1850.658447265625","1857.1500244140625"
"1851.4036865234375","1857.75"
"1849.11669921875","1856.6500244140625"
"1845.081298828125","1857.5"
"1849.15478515625","1857.449951171875"
"1845.366943359375","1856.949951171875"
"1846.09521484375","1856.800048828125"
"1845.3309326171875","1856.6500244140625"
"1844.966552734375","1856.3499755859375"
"1847.60595703125","1858.699951171875"
"1847.6259765625","1856.949951171875"
"1846.03271484375","1856.5"
"1846.2763671875","1856.449951171875"
"1848.6690673828125","1856"
"1848.6207275390625","1855.5"
"1846.4117431640625","1855.9000244140625"
"1849.197021484375","1857.3499755859375"
"1849.5831298828125","1856.050048828125"
"1849.2066650390625","1854.8499755859375"
"1850.520751953125","1855.800048828125"
"1846.8408203125","1855.050048828125"
"1850.114990234375","1856.5999755859375"
"1848.6484375","1856.949951171875"
"1848.8887939453125","1857.3499755859375"
"1849.716796875","1857.25"
"1850.46435546875","1857"
"1851.0662841796875","1858.050048828125"
"1851.6063232421875","1859"
"1851.8006591796875","1860"
